transaction_id,transaction_date,store_id,product_id,customer_id,quantity,unit_price,discount_amt,payment_type,sales_channel,line_total
TX130734,2024-05-30 00:00:00,3096,1562,23038,5,1026.56,0,Online,In-store,5132.799999999999
TX130735,2021-04-03 00:00:00,3155,1294,29669,1,265.38,0,Card,In-store,265.38
TX130736,2024-12-14 00:00:00,3065,1754,25808,2,548.29,0,Online,In-store,1096.58
TX130737,2022-11-28 00:00:00,3051,1913,23249,1,1097.96,0,Cash,In-store,1097.96
TX130738,2021-07-30 00:00:00,3077,1352,28871,3,667.24,0,Card,Online,2001.72
TX130739,2021-10-18 00:00:00,3200,1537,21148,3,370.52,0,Card,In-store,1111.56
TX130740,2021-07-31 00:00:00,3172,1961,23686,4,1295.4,0,Card,In-store,5181.6
TX130741,2023-08-17 00:00:00,3157,1400,28302,1,135.8,0,Card,In-store,135.8
TX130742,2023-02-28 00:00:00,3039,1468,28255,2,1384.21,10,Cash,Online,2758.42
TX130743,2025-08-18 00:00:00,3016,1003,23293,5,282.44,0,Cash,In-store,1412.2
TX130744,2021-08-22 00:00:00,3005,1113,22494,4,297.44,0,Cash,In-store,1189.76
TX130745,2021-11-30 00:00:00,3122,1077,23436,3,1202.06,0,Card,In-store,3606.18
TX130746,2020-01-15 00:00:00,3171,1303,21062,2,842.85,0,Card,In-store,1685.7
TX130747,2021-10-15 00:00:00,3057,1436,27405,2,1257.54,0,Cash,Online,2515.08
TX130748,2021-07-03 00:00:00,3097,1918,27135,5,1195.78,0,Card,In-store,5978.9
TX130749,2022-05-30 00:00:00,3020,1924,21151,3,131.21,0,Online,Online,393.63
TX130750,2022-12-21 00:00:00,3164,1761,28065,4,264.46,0,Card,In-store,1057.84
TX130751,2024-01-08 00:00:00,3096,1287,29716,1,340.03,10,Cash,In-store,330.03
TX130752,2021-02-24 00:00:00,3176,1135,21142,5,158.62,20,Card,Online,773.1
TX130753,2023-05-04 00:00:00,3178,1674,28473,1,292.2,0,Cash,Online,292.2
TX130754,2024-05-15 00:00:00,3002,1873,25958,3,376.76,50,Cash,Online,1080.28
TX130755,2021-06-12 00:00:00,3140,1030,25205,5,1155.48,0,Cash,In-store,5777.4
TX130756,2022-02-08 00:00:00,3114,1665,25780,3,635.6,50,Card,In-store,1856.8000000000002
TX130757,2021-03-25 00:00:00,3167,1579,24480,4,360.49,0,Cash,In-store,1441.96
TX130758,2020-08-31 00:00:00,3053,1995,20653,3,224.45,0,Cash,In-store,673.3499999999999
TX130759,2024-07-14 00:00:00,3191,1450,21623,1,909.66,0,Cash,In-store,909.66
TX130760,2021-06-09 00:00:00,3012,1859,27566,4,127.7,0,Cash,In-store,510.8
TX130761,2022-03-16 00:00:00,3162,1963,22180,3,1363.27,0,Card,In-store,4089.81
TX130762,2021-06-26 00:00:00,3105,1604,26207,3,840.25,50,Online,In-store,2470.75
TX130763,2020-04-06 00:00:00,3162,1182,28566,3,436.44,0,Card,In-store,1309.32
TX130764,2024-05-16 00:00:00,3012,1075,20685,5,487.71,0,Cash,Online,2438.5499999999997
TX130765,2023-11-10 00:00:00,3017,1057,23206,3,154.0,0,Cash,In-store,462.0
TX130766,2022-11-09 00:00:00,3006,1197,23032,2,895.6,0,Online,In-store,1791.2
TX130767,2024-01-17 00:00:00,3030,1785,24156,3,1394.71,10,Online,In-store,4174.13
TX130768,2025-01-28 00:00:00,3086,1027,23357,5,584.79,0,Card,In-store,2923.95
TX130769,2023-09-17 00:00:00,3165,1585,26605,2,658.96,0,Card,In-store,1317.92
TX130770,2025-06-09 00:00:00,3087,1953,20753,1,1275.34,0,Cash,In-store,1275.34
TX130771,2021-03-17 00:00:00,3026,1609,21216,3,1124.88,0,Card,In-store,3374.6400000000003
TX130772,2025-04-19 00:00:00,3176,1067,27135,2,1486.52,0,Card,In-store,2973.04
TX130773,2023-04-01 00:00:00,3111,1540,26867,2,531.31,0,Card,In-store,1062.62
TX130774,2025-01-18 00:00:00,3040,1148,24282,4,457.36,0,Card,In-store,1829.44
TX130775,2024-06-17 00:00:00,3159,2000,22855,2,55.91,20,Online,In-store,91.82
TX130776,2020-05-06 00:00:00,3046,1031,24308,1,194.28,10,Card,In-store,184.28
TX130777,2025-01-09 00:00:00,3194,1431,29368,5,192.89,0,Cash,In-store,964.4499999999999
TX130778,2022-01-08 00:00:00,3067,1621,27485,2,1299.66,0,Online,Online,2599.32
TX130779,2022-07-16 00:00:00,3088,1733,26727,2,1164.53,0,Online,In-store,2329.06
TX130780,2020-01-25 00:00:00,3091,1291,23980,4,1267.03,0,Cash,In-store,5068.12
TX130781,2024-07-20 00:00:00,3124,1668,28588,2,689.64,0,Cash,Online,1379.28
TX130782,2022-10-20 00:00:00,3165,1582,29792,2,111.14,50,Cash,In-store,172.28
TX130783,2025-08-20 00:00:00,3100,1695,22330,2,872.71,0,Cash,In-store,1745.42
TX130784,2021-09-07 00:00:00,3145,1242,29588,4,831.14,0,Online,In-store,3324.56
TX130785,2022-12-22 00:00:00,3125,1047,20376,4,1242.54,0,Online,In-store,4970.16
TX130786,2022-06-19 00:00:00,3068,1437,20407,1,132.27,0,Online,In-store,132.27
TX130787,2024-10-01 00:00:00,3105,1156,28509,5,640.92,0,Cash,Online,3204.6
TX130788,2023-03-19 00:00:00,3059,1676,27848,3,1146.1,0,Card,Online,3438.2999999999997
TX130789,2022-10-04 00:00:00,3040,1484,24852,1,1198.1,0,Card,In-store,1198.1
TX130790,2025-09-05 00:00:00,3155,1689,20416,1,1234.09,10,Card,Online,1224.09
TX130791,2022-04-08 00:00:00,3140,1432,26836,4,394.42,0,Cash,In-store,1577.68
TX130792,2022-12-09 00:00:00,3159,1181,26355,2,846.18,0,Card,Online,1692.36
TX130793,2023-04-29 00:00:00,3156,1235,28019,5,1209.97,0,Card,Online,6049.85
TX130794,2020-04-28 00:00:00,3112,1487,25615,5,196.79,0,Cash,Online,983.9499999999999
TX130795,2023-02-27 00:00:00,3100,1971,28112,2,1046.69,0,Online,In-store,2093.38
TX130796,2022-01-05 00:00:00,3026,1280,21860,1,423.42,0,Card,In-store,423.42
TX130797,2023-11-25 00:00:00,3013,1043,25766,2,532.27,0,Card,In-store,1064.54
TX130798,2023-11-11 00:00:00,3145,1760,20301,1,254.97,0,Online,In-store,254.97
TX130799,2024-04-07 00:00:00,3041,1103,25276,4,362.99,0,Online,In-store,1451.96
TX130800,2022-05-24 00:00:00,3032,1793,28545,3,931.56,0,Card,In-store,2794.68
TX130801,2020-08-17 00:00:00,3022,1372,28090,2,743.31,0,Online,In-store,1486.62
TX130802,2022-08-20 00:00:00,3120,1820,28070,1,523.37,0,Card,In-store,523.37
TX130803,2023-04-24 00:00:00,3110,1247,26132,5,665.73,0,Card,In-store,3328.65
TX130804,2020-02-24 00:00:00,3121,1546,22038,2,1250.19,0,Cash,In-store,2500.38
TX130805,2023-04-14 00:00:00,3099,1233,25256,5,983.56,0,Online,In-store,4917.799999999999
TX130806,2022-05-24 00:00:00,3080,1261,26145,1,801.32,0,Cash,In-store,801.32
TX130807,2022-11-14 00:00:00,3050,1485,25533,1,86.15,10,Cash,Online,76.15
TX130808,2021-10-26 00:00:00,3003,1301,29368,3,892.19,0,Card,In-store,2676.57
TX130809,2022-12-14 00:00:00,3150,1662,24850,3,264.74,0,Cash,In-store,794.22
TX130810,2025-04-16 00:00:00,3187,1228,24016,4,949.3,10,Card,In-store,3787.2
TX130811,2024-09-22 00:00:00,3095,1001,29660,1,615.4,50,Card,In-store,565.4
TX130812,2023-09-11 00:00:00,3016,1912,22838,1,660.56,0,Card,In-store,660.56
TX130813,2023-10-04 00:00:00,3113,1549,25282,3,1068.35,10,Online,In-store,3195.0499999999997
TX130814,2025-05-15 00:00:00,3066,1295,24277,2,1122.8,0,Cash,Online,2245.6
TX130815,2022-11-17 00:00:00,3040,1478,22190,2,1131.91,0,Cash,Online,2263.82
TX130816,2023-03-27 00:00:00,3184,1116,24503,5,622.81,0,Card,In-store,3114.0499999999997
TX130817,2025-02-27 00:00:00,3086,1459,20428,1,800.34,0,Online,In-store,800.34
TX130818,2024-07-11 00:00:00,3184,1076,29797,4,1123.0,0,Cash,Online,4492.0
TX130819,2022-08-06 00:00:00,3078,1479,27909,2,415.13,20,Cash,Online,810.26
TX130820,2021-10-30 00:00:00,3014,1531,27268,3,1304.55,10,Online,In-store,3903.6499999999996
TX130821,2023-02-08 00:00:00,3062,1344,22208,5,904.86,0,Cash,Online,4524.3
TX130822,2020-09-21 00:00:00,3111,1409,29045,4,338.07,50,Card,In-store,1302.28
TX130823,2024-01-30 00:00:00,3069,1432,28488,5,847.97,10,Cash,In-store,4229.85
TX130824,2022-10-14 00:00:00,3155,1976,22102,5,1301.18,0,Card,In-store,6505.900000000001
TX130825,2023-07-27 00:00:00,3047,1098,21202,5,481.79,0,Online,In-store,2408.9500000000003
TX130826,2025-01-28 00:00:00,3068,1688,26112,4,136.68,0,Card,In-store,546.72
TX130827,2022-02-19 00:00:00,3087,1210,20153,1,302.79,0,Online,Online,302.79
TX130828,2022-12-25 00:00:00,3074,1029,25763,3,85.63,10,Card,Online,246.89
TX130829,2023-05-02 00:00:00,3145,1518,22586,2,288.56,50,Cash,In-store,527.12
TX130830,2021-09-05 00:00:00,3107,1272,23752,2,561.88,0,Cash,Online,1123.76
TX130831,2021-08-25 00:00:00,3027,1502,21729,3,539.23,0,Card,Online,1617.69
TX130832,2023-02-26 00:00:00,3104,1075,27869,3,1448.7,0,Cash,In-store,4346.1
TX130833,2021-07-17 00:00:00,3051,1671,27788,3,295.39,0,Card,Online,886.17
TX130834,2025-03-01 00:00:00,3187,1895,25410,3,1441.14,0,Online,In-store,4323.42
TX130835,2025-12-19 00:00:00,3059,1267,22072,3,447.94,0,Card,In-store,1343.82
TX130836,2021-04-06 00:00:00,3079,1229,28924,1,311.27,0,Card,In-store,311.27
TX130837,2023-06-14 00:00:00,3152,1945,21575,3,1308.07,0,Cash,In-store,3924.21
TX130838,2020-11-14 00:00:00,3182,1714,28234,4,701.69,0,Card,In-store,2806.76
TX130839,2021-02-10 00:00:00,3099,1630,20303,3,391.63,50,Cash,In-store,1124.8899999999999
TX130840,2024-08-05 00:00:00,3141,1578,21421,3,1097.55,0,Cash,In-store,3292.6499999999996
TX130841,2021-03-13 00:00:00,3142,1309,20071,5,274.84,20,Card,In-store,1354.1999999999998
TX130842,2024-06-29 00:00:00,3070,1601,26320,4,1473.45,0,Card,In-store,5893.8
TX130843,2022-06-04 00:00:00,3198,1362,27379,5,1262.24,0,Card,Online,6311.2
TX130844,2022-11-16 00:00:00,3052,1846,26184,5,410.69,0,Card,Online,2053.45
TX130845,2021-07-22 00:00:00,3096,1382,28404,2,419.07,0,Card,In-store,838.14
TX130846,2023-04-17 00:00:00,3021,1235,23378,4,1001.22,50,Card,In-store,3954.88
TX130847,2021-12-27 00:00:00,3158,1898,23655,5,501.05,10,Cash,Online,2495.25
TX130848,2021-01-17 00:00:00,3054,1245,21153,3,211.22,0,Card,In-store,633.66
TX130849,2020-10-31 00:00:00,3147,1754,25215,2,1118.62,0,Card,In-store,2237.24
TX130850,2025-12-30 00:00:00,3123,1221,26066,1,420.14,0,Cash,Online,420.14
TX130851,2022-01-27 00:00:00,3187,1764,21149,2,1439.75,0,Cash,In-store,2879.5
TX130852,2024-10-29 00:00:00,3047,1079,25012,1,279.21,0,Card,Online,279.21
TX130853,2022-01-17 00:00:00,3194,1950,25851,1,1098.23,10,Card,In-store,1088.23
TX130854,2023-09-26 00:00:00,3001,1350,22173,3,94.61,0,Online,Online,283.83
TX130855,2025-01-16 00:00:00,3088,1745,28564,4,1274.79,0,Online,Online,5099.16
TX130856,2024-03-05 00:00:00,3180,1610,29996,4,432.11,10,Card,In-store,1718.44
TX130857,2020-05-31 00:00:00,3021,1268,28302,2,762.46,0,Card,In-store,1524.92
TX130858,2021-02-26 00:00:00,3188,1221,26862,1,160.37,0,Card,In-store,160.37
TX130859,2025-03-29 00:00:00,3104,1006,20124,4,1146.95,0,Card,In-store,4587.8
TX130860,2022-10-29 00:00:00,3124,1346,24474,1,992.57,0,Card,In-store,992.57
TX130861,2023-08-04 00:00:00,3176,1834,29707,3,682.74,0,Online,In-store,2048.2200000000003
TX130862,2020-02-23 00:00:00,3074,1068,25269,2,173.2,50,Card,In-store,296.4
TX130863,2022-12-03 00:00:00,3140,1146,27514,5,1117.97,10,Card,In-store,5579.85
TX130864,2022-08-02 00:00:00,3116,1127,21441,3,202.46,0,Online,In-store,607.38
TX130865,2024-02-12 00:00:00,3183,1276,26348,2,212.46,10,Online,In-store,414.92
TX130866,2021-08-24 00:00:00,3003,1575,23375,2,1186.44,0,Cash,In-store,2372.88
TX130867,2024-06-17 00:00:00,3118,1588,21911,3,1289.19,10,Cash,In-store,3857.57
TX130868,2024-01-09 00:00:00,3066,1009,29430,1,1467.4,0,Card,In-store,1467.4
TX130869,2023-01-21 00:00:00,3134,1240,27005,5,514.9,0,Card,In-store,2574.5
TX130870,2022-04-03 00:00:00,3150,1425,27327,1,1095.09,0,Card,In-store,1095.09
TX130871,2021-10-23 00:00:00,3067,1925,26494,3,1044.84,20,Card,Online,3114.5199999999995
TX130872,2023-03-18 00:00:00,3073,1595,22471,3,1299.52,0,Online,In-store,3898.56
TX130873,2023-06-17 00:00:00,3021,1184,20381,4,169.29,0,Cash,In-store,677.16
TX130874,2022-09-08 00:00:00,3165,1289,20327,5,1244.63,0,Online,In-store,6223.150000000001
TX130875,2021-12-03 00:00:00,3161,1774,28139,1,1312.44,20,Card,In-store,1292.44
TX130876,2025-04-11 00:00:00,3116,1041,27789,2,142.34,0,Card,In-store,284.68
TX130877,2021-11-10 00:00:00,3001,1180,21194,1,395.27,0,Online,In-store,395.27
TX130878,2024-01-12 00:00:00,3122,1888,21495,2,586.38,10,Card,Online,1162.76
TX130879,2025-06-05 00:00:00,3065,1524,27357,2,564.66,0,Card,In-store,1129.32
TX130880,2023-11-18 00:00:00,3109,1124,20182,5,416.62,0,Card,In-store,2083.1
TX130881,2022-03-12 00:00:00,3071,1288,25954,2,414.04,0,Online,Online,828.08
TX130882,2021-10-13 00:00:00,3165,1447,23451,4,84.81,0,Card,In-store,339.24
TX130883,2025-02-12 00:00:00,3040,1683,21949,1,970.2,0,Cash,In-store,970.2
TX130884,2022-12-09 00:00:00,3063,1913,25029,4,752.01,0,Card,Online,3008.04
TX130885,2023-07-24 00:00:00,3052,1146,26463,2,614.95,20,Cash,Online,1209.9
TX130886,2023-07-30 00:00:00,3160,1040,29838,4,579.5,0,Card,In-store,2318.0
TX130887,2023-03-15 00:00:00,3155,1281,22626,3,810.66,0,Card,In-store,2431.98
TX130888,2025-08-02 00:00:00,3042,1837,25363,1,440.79,0,Card,In-store,440.79
TX130889,2025-08-01 00:00:00,3180,1102,26271,1,300.07,0,Card,Online,300.07
TX130890,2020-03-29 00:00:00,3029,1483,22952,5,659.55,0,Card,In-store,3297.75
TX130891,2023-01-12 00:00:00,3046,1349,21010,3,497.43,0,Card,In-store,1492.29
TX130892,2023-05-24 00:00:00,3066,1344,25582,2,916.12,0,Cash,In-store,1832.24
TX130893,2025-07-20 00:00:00,3046,1228,21279,2,1206.42,50,Card,Online,2362.84
TX130894,2020-06-01 00:00:00,3153,1998,27409,4,654.17,0,Online,In-store,2616.68
TX130895,2024-09-24 00:00:00,3099,1327,28920,5,1071.82,0,Card,Online,5359.099999999999
TX130896,2023-11-08 00:00:00,3193,1954,23865,2,1158.95,0,Card,In-store,2317.9
TX130897,2024-05-23 00:00:00,3185,1427,29293,4,208.94,0,Card,In-store,835.76
TX130898,2021-10-01 00:00:00,3028,1678,28090,4,1295.34,0,Online,In-store,5181.36
TX130899,2024-06-23 00:00:00,3146,1987,28491,4,313.09,0,Card,Online,1252.36
TX130900,2021-09-11 00:00:00,3191,1518,25011,3,170.16,20,Cash,In-store,490.48
TX130901,2024-01-20 00:00:00,3146,1438,22632,5,1232.24,10,Card,Online,6151.2
TX130902,2024-09-20 00:00:00,3024,1546,26801,4,1110.19,20,Cash,In-store,4420.76
TX130903,2024-09-12 00:00:00,3179,1670,27207,2,1238.35,0,Card,In-store,2476.7
TX130904,2023-04-07 00:00:00,3029,1669,27574,2,1408.05,0,Card,In-store,2816.1
TX130905,2022-06-25 00:00:00,3019,1409,23054,3,1362.18,0,Cash,Online,4086.54
TX130906,2021-06-17 00:00:00,3159,1541,27012,3,625.96,0,Card,In-store,1877.88
TX130907,2020-03-14 00:00:00,3095,1719,27290,5,576.82,0,Card,In-store,2884.1000000000004
TX130908,2020-04-17 00:00:00,3086,1567,29761,2,477.94,0,Cash,In-store,955.88
TX130909,2022-07-05 00:00:00,3157,1802,20977,3,818.33,0,Cash,In-store,2454.9900000000002
TX130910,2020-07-27 00:00:00,3020,1177,28190,5,397.81,0,Cash,In-store,1989.05
TX130911,2020-09-02 00:00:00,3194,1667,29560,1,526.94,20,Cash,In-store,506.94000000000005
TX130912,2021-03-02 00:00:00,3068,1982,23310,5,72.76,10,Cash,In-store,353.8
TX130913,2022-11-20 00:00:00,3174,1511,29409,3,1316.21,0,Cash,In-store,3948.63
TX130914,2023-07-20 00:00:00,3019,1514,23216,5,615.79,10,Card,Online,3068.95
TX130915,2024-03-01 00:00:00,3135,1117,24909,1,622.88,0,Card,In-store,622.88
TX130916,2022-12-01 00:00:00,3170,1282,20538,5,1188.08,0,Cash,In-store,5940.4
TX130917,2023-12-27 00:00:00,3144,1779,24931,3,325.68,0,Online,Online,977.04
TX130918,2025-03-03 00:00:00,3180,1614,21305,2,423.81,20,Card,In-store,827.62
TX130919,2022-03-30 00:00:00,3033,1696,22989,2,255.41,0,Card,In-store,510.82
TX130920,2024-02-16 00:00:00,3039,1884,20676,2,310.9,0,Card,In-store,621.8
TX130921,2023-12-13 00:00:00,3043,1302,25916,2,531.12,0,Cash,Online,1062.24
TX130922,2023-10-26 00:00:00,3107,1752,23493,3,552.03,0,Card,In-store,1656.09
TX130923,2023-07-02 00:00:00,3125,1195,22226,5,77.91,0,Card,In-store,389.54999999999995
TX130924,2024-05-10 00:00:00,3174,1800,20727,5,340.96,10,Card,In-store,1694.8
TX130925,2024-11-28 00:00:00,3132,1043,22101,2,202.78,0,Online,In-store,405.56
TX130926,2022-05-09 00:00:00,3015,1404,25173,2,694.04,0,Online,Online,1388.08
TX130927,2023-12-05 00:00:00,3043,1298,24254,5,741.02,0,Card,In-store,3705.1
TX130928,2021-06-28 00:00:00,3030,1999,22756,3,671.07,0,Cash,In-store,2013.21
TX130929,2024-07-14 00:00:00,3039,1916,27394,1,1482.06,50,Cash,In-store,1432.06
TX130930,2025-04-12 00:00:00,3107,1200,23352,3,903.39,10,Card,In-store,2700.17
TX130931,2024-07-26 00:00:00,3043,1435,28465,5,1497.17,0,Card,In-store,7485.85
TX130932,2022-12-11 00:00:00,3014,1151,24590,3,1008.75,0,Card,In-store,3026.25
TX130933,2020-10-19 00:00:00,3198,1918,27657,4,677.64,10,Card,In-store,2700.56
TX130934,2025-03-27 00:00:00,3086,1606,29384,1,295.25,0,Cash,In-store,295.25
TX130935,2024-11-19 00:00:00,3108,1369,28277,5,403.47,0,Card,In-store,2017.3500000000001
TX130936,2024-03-09 00:00:00,3018,1601,23619,5,614.25,50,Card,In-store,3021.25
TX130937,2025-02-08 00:00:00,3046,1149,22936,2,1203.81,0,Card,In-store,2407.62
TX130938,2023-03-13 00:00:00,3079,1165,28017,4,622.79,50,Cash,In-store,2441.16
TX130939,2025-12-10 00:00:00,3021,1643,24403,4,1146.75,0,Card,Online,4587.0
TX130940,2025-01-08 00:00:00,3076,1088,22512,2,1320.21,0,Cash,Online,2640.42
TX130941,2020-12-24 00:00:00,3189,1534,22678,1,548.94,0,Card,In-store,548.94
TX130942,2022-05-31 00:00:00,3095,1298,26023,2,401.73,10,Cash,In-store,793.46
TX130943,2021-01-07 00:00:00,3065,1404,24101,1,342.81,0,Cash,In-store,342.81
TX130944,2021-05-06 00:00:00,3153,1186,26332,4,879.82,0,Card,In-store,3519.28
TX130945,2023-01-02 00:00:00,3071,1450,24932,2,1061.49,0,Online,Online,2122.98
TX130946,2022-03-02 00:00:00,3032,1516,23003,5,1478.27,0,Card,In-store,7391.35
TX130947,2025-06-16 00:00:00,3176,1785,29687,2,874.52,0,Online,In-store,1749.04
TX130948,2020-01-01 00:00:00,3107,1497,21711,4,813.5,0,Card,In-store,3254.0
TX130949,2020-01-23 00:00:00,3035,1494,20819,3,1001.19,50,Online,Online,2953.57
TX130950,2025-07-09 00:00:00,3090,1796,25936,1,1439.23,0,Online,Online,1439.23
TX130951,2021-06-07 00:00:00,3078,1232,26145,1,1052.03,0,Card,Online,1052.03
TX130952,2020-01-06 00:00:00,3008,1980,29050,4,603.28,0,Card,In-store,2413.12
TX130953,2022-08-16 00:00:00,3022,1766,23926,2,221.71,10,Cash,Online,433.42
TX130954,2021-03-04 00:00:00,3160,1175,21426,1,1254.78,0,Card,In-store,1254.78
TX130955,2020-04-26 00:00:00,3046,1185,27257,2,178.87,0,Card,In-store,357.74
TX130956,2023-03-08 00:00:00,3141,1240,21486,5,1028.92,10,Card,Online,5134.6
TX130957,2020-11-03 00:00:00,3033,1831,24133,1,82.7,0,Cash,Online,82.7
TX130958,2025-01-07 00:00:00,3001,1774,22555,2,1382.65,0,Card,In-store,2765.3
TX130959,2021-10-24 00:00:00,3092,1986,26207,5,1033.84,0,Online,In-store,5169.2
TX130960,2021-04-30 00:00:00,3067,1585,23005,4,1076.86,0,Card,In-store,4307.44
TX130961,2024-06-08 00:00:00,3113,1828,22629,1,564.18,0,Online,In-store,564.18
TX130962,2025-02-02 00:00:00,3080,1607,20542,4,1339.96,50,Cash,In-store,5309.84
TX130963,2020-07-22 00:00:00,3178,1543,28383,3,935.13,0,Card,In-store,2805.39
TX130964,2020-11-28 00:00:00,3126,1506,23706,5,704.95,0,Card,In-store,3524.75
TX130965,2022-11-05 00:00:00,3160,1369,22626,5,295.6,0,Online,In-store,1478.0
TX130966,2023-07-17 00:00:00,3010,1708,29467,2,496.48,0,Cash,In-store,992.96
TX130967,2020-07-01 00:00:00,3129,1604,21712,3,463.45,0,Card,In-store,1390.35
TX130968,2022-04-01 00:00:00,3199,1023,26182,1,305.7,0,Card,Online,305.7
TX130969,2025-05-20 00:00:00,3175,1131,27061,4,1168.7,0,Cash,Online,4674.8
TX130970,2025-04-03 00:00:00,3007,1475,20703,4,1131.07,20,Card,In-store,4504.28
TX130971,2021-11-12 00:00:00,3110,1890,22316,2,380.49,0,Card,Online,760.98
TX130972,2021-05-13 00:00:00,3190,1358,20827,1,855.11,0,Card,In-store,855.11
TX130973,2023-06-30 00:00:00,3180,1746,21472,1,738.85,0,Online,In-store,738.85
TX130974,2020-07-29 00:00:00,3114,1260,21378,1,275.35,0,Cash,In-store,275.35
TX130975,2021-05-26 00:00:00,3068,1554,24627,2,687.33,0,Card,Online,1374.66
TX130976,2020-12-31 00:00:00,3132,1340,26926,1,331.77,10,Card,In-store,321.77
TX130977,2021-03-31 00:00:00,3057,1836,25909,1,230.15,0,Cash,In-store,230.15
TX130978,2021-04-15 00:00:00,3089,1190,21623,3,200.71,0,Card,Online,602.13
TX130979,2023-10-06 00:00:00,3005,1127,29177,3,262.69,0,Cash,In-store,788.0699999999999
TX130980,2022-12-05 00:00:00,3199,1634,26022,1,963.58,50,Cash,In-store,913.58
TX130981,2025-03-04 00:00:00,3055,1169,22942,1,383.17,0,Cash,In-store,383.17
TX130982,2024-05-30 00:00:00,3067,1466,22804,1,1476.35,0,Card,In-store,1476.35
TX130983,2022-12-28 00:00:00,3185,1690,27257,1,768.29,20,Card,In-store,748.29
TX130984,2021-11-04 00:00:00,3099,1494,21120,4,342.27,0,Cash,In-store,1369.08
TX130985,2024-12-27 00:00:00,3075,1468,20442,2,105.03,0,Cash,In-store,210.06
TX130986,2020-06-23 00:00:00,3076,1978,25697,2,477.83,0,Cash,Online,955.66
TX130987,2024-02-01 00:00:00,3039,1287,21012,2,1148.15,0,Card,In-store,2296.3
TX130988,2020-09-04 00:00:00,3080,1525,28009,3,103.28,0,Cash,In-store,309.84000000000003
TX130989,2023-03-13 00:00:00,3105,1242,20155,3,1109.37,0,Online,In-store,3328.1099999999997
TX130990,2025-05-29 00:00:00,3171,1646,21011,2,71.06,0,Cash,In-store,142.12
TX130991,2021-06-05 00:00:00,3199,1148,24336,1,616.8,0,Card,In-store,616.8
TX130992,2020-06-21 00:00:00,3010,1298,26504,4,1313.89,50,Cash,Online,5205.56
TX130993,2022-01-13 00:00:00,3123,1528,23890,2,1166.28,0,Cash,Online,2332.56
TX130994,2022-11-13 00:00:00,3082,1771,20240,2,1070.28,0,Card,In-store,2140.56
TX130995,2024-05-07 00:00:00,3029,1932,24620,5,342.67,0,Cash,In-store,1713.3500000000001
TX130996,2020-03-06 00:00:00,3154,1663,22462,4,1048.77,0,Cash,Online,4195.08
TX130997,2020-10-13 00:00:00,3030,1759,23807,5,1430.05,0,Cash,In-store,7150.25
TX130998,2022-06-18 00:00:00,3109,1675,25471,5,1351.79,0,Cash,In-store,6758.95
TX130999,2020-07-27 00:00:00,3065,1347,27429,1,569.02,10,Cash,In-store,559.02
TX131000,2025-09-25 00:00:00,3166,1601,26387,3,1021.53,0,Cash,In-store,3064.59
TX131001,2023-01-24 00:00:00,3015,1794,20049,1,1156.05,0,Online,Online,1156.05
TX131002,2022-04-05 00:00:00,3089,1370,26264,1,968.37,0,Card,In-store,968.37
TX131003,2025-11-16 00:00:00,3019,1370,21497,5,621.35,20,Card,Online,3086.75
TX131004,2023-11-16 00:00:00,3028,1355,20334,3,433.43,50,Cash,In-store,1250.29
TX131005,2023-02-04 00:00:00,3097,1925,24355,3,1308.42,10,Cash,Online,3915.26
TX131006,2021-06-12 00:00:00,3015,1166,27101,3,563.63,0,Cash,In-store,1690.8899999999999
TX131007,2021-07-08 00:00:00,3121,1606,21161,4,1405.86,0,Card,Online,5623.44
TX131008,2022-03-04 00:00:00,3078,1461,27234,5,1153.96,0,Card,In-store,5769.8
TX131009,2024-07-02 00:00:00,3061,1742,29258,4,902.14,0,Card,Online,3608.56
TX131010,2024-11-22 00:00:00,3038,1007,21424,4,1324.24,0,Online,In-store,5296.96
TX131011,2021-02-24 00:00:00,3099,1781,27009,5,740.05,0,Card,In-store,3700.25
TX131012,2024-11-25 00:00:00,3032,1039,22423,4,1303.81,10,Card,In-store,5205.24
TX131013,2021-12-26 00:00:00,3077,1385,21003,2,637.47,0,Cash,In-store,1274.94
TX131014,2021-03-14 00:00:00,3041,1928,21962,4,1182.08,0,Card,In-store,4728.32
TX131015,2021-03-02 00:00:00,3143,1343,24173,4,1307.81,10,Card,In-store,5221.24
TX131016,2022-10-12 00:00:00,3063,1529,29338,5,217.47,0,Cash,In-store,1087.35
TX131017,2024-08-07 00:00:00,3001,1179,24018,1,1138.02,50,Card,In-store,1088.02
TX131018,2023-06-04 00:00:00,3171,1980,24912,1,1479.53,0,Card,Online,1479.53
TX131019,2022-10-15 00:00:00,3142,1416,29596,4,599.26,0,Card,Online,2397.04
TX131020,2020-02-09 00:00:00,3130,1822,25706,2,194.16,0,Online,In-store,388.32
TX131021,2023-05-19 00:00:00,3008,1459,20964,5,1043.23,0,Card,Online,5216.15
TX131022,2024-01-18 00:00:00,3011,1340,25418,5,537.41,10,Card,Online,2677.0499999999997
TX131023,2020-08-02 00:00:00,3020,1877,24378,4,1405.04,10,Card,In-store,5610.16
TX131024,2025-09-25 00:00:00,3044,1156,21107,4,1290.56,0,Cash,In-store,5162.24
TX131025,2020-07-19 00:00:00,3059,1351,24712,2,578.19,50,Cash,In-store,1106.38
TX131026,2024-02-22 00:00:00,3017,1196,23618,4,291.95,0,Cash,In-store,1167.8
